parent_uuid	parent_concept	uuid	concept
		8498ef70-c17d-49cf-b25b-90cf3cbb5b19	Middle Pleistocene
		a48829dd-d0fc-4821-86ad-07a155f425a1	Lower and Early Pleistocene / Gelasian
		8ea9f110-8999-4f47-b9e2-9df3b9ae1a5c	Land Cover Type
		f73030bc-3635-4b8b-853f-fd5314fe21ff	Snow/Ice
		12930247-ed0d-4522-90c2-48217d712ec3	Flowing Water
		1a5014a3-cd95-4d53-99f5-42ede18636d4	Grass
		f8447cbb-b136-4819-8f6f-73c57f9c7f6b	Open Water
		70825a9f-8c24-462d-bb97-3b4a7f333bc9	Crops
		da8213bc-68c3-43bc-ba86-c9b651f70109	Standing Water
		c2e54e50-5d46-44b7-b7e5-e802d877f4cb	Second Intermediate (Egypt)
		2a3fe947-f0f6-4323-a888-6d18c171cd17	Middle Bronze Age (Levant)
		d176e3f3-5392-4e71-bbb4-4dc331d2a347	Middle Bronze Age 2 (Levant)
		f640c99d-b8aa-443d-b465-90b2f3dc5cbf	Middle Bronze Age 1 (Levant)
		348b8bd9-d132-4804-a327-ddc40878be19	Neolithic, Early/Aceramic/Pre-pottery (Northeast Iran)
		4176db71-5947-4944-8236-ff26fb7c0bdd	Bronze Age, Kaftari/Yahya IVA (Southern Iran)
		ebc498b5-23bb-421f-8a90-e459d6ac573e	Tower
		154e7ce5-40e9-41bb-a732-d6ed13f0894a	Palaeolithic, Lower (North Africa)
		1acd0b51-9c01-478a-8615-5a0991ea64f6	MIS5
		98658f54-063d-472a-b2ab-8b8c82a6686c	New Kingdom (Egypt)
		8a4a3967-61de-435a-a786-3e8e26a22ba3	Overall Condition Additional Remarks
		45847794-fa6c-42c0-aa8d-4f9068bca35f	No
		49b7ddeb-f90b-4ab4-835c-eee5c4401333	Beginning Of Existence Type
		c0719367-dd5b-4183-89e7-1619bb0a7f1f	Creation Date
		0ddc76fc-dc8d-4e7e-b6e8-1b9eb43da48b	Birth Date
		2ff032da-231a-4688-bc1f-953dc0034a19	Built Date
		fd3d67f2-1a20-4a3d-ae15-b86eb7475f67	Wave Climate Type
		0011d494-85d0-4c01-8bea-b018ddce5631	Storm Wave
		8354d27f-2a94-44c2-b0b9-40407523654b	Tropical Cyclone
		2b192869-8bb8-41a0-84e1-7ebd4a39467e	Monsoon
		01fa1873-52f6-4130-8a3d-4c3ae1eadbcf	Tide-dominated
		987313d8-c146-4bf2-ac7f-9a0e8e200d88	Disturbance Date Type
		9828fbd9-bbc7-4551-9f79-c73c93f31a18	Occurred between
		5997c517-3a83-4abd-92d4-60f563eff5f5	Occurred on
		78d15f03-dfd6-4419-a088-4b79ee640db2	Islamic, Middle (Abbasid) (Iraq)
		ba1ed86d-b0df-4919-aca1-c87d77c92c88	Imagery Camera Sensor Type
		026c53e2-93d2-4a3a-bf3a-153290342e17	Satellite Sensor
		dae3022a-292a-4ab3-a380-b674cc19b322	Other
		507453c2-b79d-48ff-82f2-18820ed6d4ac	Not Applicable
		cb5b856f-2215-4f3b-ad0e-cdad30e8069b	Other
		b76b7f9d-a0e8-49ee-bc1c-a4f6ea486811	Neolithic, Early/Aceramic/Pre-pottery (Khuzestan, Iran)
		5fb1b838-8783-4f6b-813d-e8fddf71cb8a	Palaeolithic, Upper (North Africa)
		ae8fa86a-7f02-4b5f-8d3a-7e4dcc837b1b	Remark Type
		303b3b64-1e9b-49a9-89fe-39c82296ebe6	Priority Assignment Remarks
		0b268476-5421-4e0b-90e2-d58dd1d97def	was present at / the location of
		954f4557-4142-42b1-995e-945d19b9986b	Glass
		aab649c4-45ab-46df-8a97-ad9db5426bbc	Immediate Action (Emergency)
		c4508e8c-0535-4e6f-9feb-5d9fafc82dc7	Planned
		948e8874-526f-46d3-9bea-faf64875d676	MIS17
		12eedd29-8065-49a4-8016-2588af6eb612	JADIS (Jordan Antiquities Database and Information System)
		a2e166f6-725d-46e5-98a5-e17ed72a77c2	Islamic (Iran)
		98b95b83-ba2b-43a0-8246-6ae1a2c81358	Bronze Age, Qaleh/Shogha-Teimuran (Southwest Iran)
		d23e3583-2baf-4566-8677-12fdc7b7aef4	Satellite Imagery (Virtual Globe/Map)
		84cb04b5-1b13-4ade-8b51-4b637be5a822	North-West
		3bbf7ca3-8f79-4173-9b4d-973c3c2e0894	Unknown
		64ce1fcd-27cc-4203-ab04-df1203397b55	Book Chapter/Section
		eed00032-89ba-42f6-8ef3-37caa89e19a5	Other Periodical Article
		c09d6617-32c7-4ed3-99b3-0bfc16f7296d	Architectural/Measured Survey
		b995e01b-5966-4460-84b4-704a931aa25b	Not Applicable
		686311cc-5533-4acb-a82c-7c611386b5ed	MIS15
		4ee7b491-f118-47d3-bfdb-745766bda411	Possible
		c6b1ae8b-c5fe-4f48-b358-180ed2926d6e	Creative Commons (Attribution-NonCommercial-ShareAlike) (CC BY-NC-SA)
		70127cbd-4073-4192-abc0-df5b060e1d4b	MIS9
		f1339bb7-4378-4632-b360-95de8be9e54a	Altar
		bdd3b984-cd37-4ae0-9cce-624acd3b2b0a	Worked and/or Man-made Material
		ccdd2431-bfa7-4ee3-9c3b-cd668bce0501	Mud/Adobe (Unshaped)
		f2f33d6d-065b-4466-ab9d-dac6d82e7260	Concrete (Unspecified)
		b847de3d-48dc-41c9-9c97-6e0d57d1558d	Tile (Glazed)
		ea000a33-c0d4-45c7-9fba-be814789140b	Stone (Cut)
		e679ea9d-f58b-4541-bf90-6d18a8e9666e	Metal
		2e203675-5184-4fd5-9ff2-97bc45db71ce	Iron/Steel
		a0be1abc-02ff-4e1d-a07b-24b61495c8b6	Aerial Photograph
		740b4ee5-35db-4ff0-9eaf-16be2a73d9dd	Palaeolithic, Lower (Iran)
		6223a2cb-e0d9-4d62-aeca-b5043f9faa9d	Iron Age, Post-Assyrian/Achaemenid/Persian (Levant/Mesopotamia)
		49edf6ec-3dc6-4a71-bbd9-696dabb4fcf0	Fire Mitigation
		73cbc776-385d-474a-be2f-d8d9364d4c62	Imagery Platform Type
		aa9b2566-b572-47c4-b6cf-442b2ebcd415	Not Applicable
		e39f5480-0a3f-436d-a51d-a63e9dae05d6	Other/Unlisted
		704346d5-5399-4073-ad41-7eab5ec567ce	Neolithic, Early (Egypt)
		9e83e156-aba8-47ed-95ad-782c694db781	Feature Evidence Type
		bf8223dc-eec3-440a-8cf6-1decc743f840	Large Mound
		234ccf82-0ecb-43ff-bba6-dcb1724746ac	Platform/Terrace
		7b64ebc3-53b9-4b2d-8fe5-e106d66186f2	Object
		0a641caa-dae4-47b8-8b4c-7356c3770358	Cleared Area
		54e0d028-5d24-4cbf-bafd-1c828fd34ae6	Unknown
		54053525-a6e5-4831-89ba-28f159e62926	Ditch/Trench
		e6e7116f-c955-454f-83c6-395c543c52cc	Paved/Laid Surface
		6d031c2f-ee35-45f8-b502-806269e734dc	Structure
		4b91fc7f-2087-4ca2-b523-d36525f67e6f	Upright Stone
		27419491-d8e4-4358-87bb-7e0a3cc021a3	Bank/Wall
		eb918af3-62b3-4a13-a0ea-20c6d08ef8a1	Depression/Hollow
		b2526ea5-1243-4861-b628-f252f728e137	Craft/Vessel/Vehicle
		03ae4e50-bb26-45a9-96cf-33664d91b5a2	Cave
		db08346f-e730-4fda-8ac2-e7661ec900b6	Modified Rock Surface
		3fcf38db-9312-4dc7-af6e-8393f5c101d1	Bank/Earthwork
		a10e9bdc-030d-4860-8931-e61b5d90e93b	Pit/Shaft/Tunnel
		e6dc4ca2-1fe0-41cb-b086-baf226096a91	Middle South Arabian (Southern Arabia)
		4612b8b6-e00f-42ed-8c87-142670bc6d26	Fencing/Enclosing
		f16676b0-dbc1-443e-81fb-44387f796890	Not Applicable
		89cd62c1-73ef-429a-8710-3c11a5148c18	Intervene with Owner/Occupant/Local Inhabitants
		f7190d1c-c04e-404c-972b-650e0fc04609	Roman Imperial, Late (Levant/Mesopotamia)
		83f9a9c5-c946-4f73-8cc9-33b7f0a4d5f0	Intervention Activity Type
		3417cf61-c4b3-4c8b-af58-abad08eed267	Emergency Actions
		f5253358-37cd-4476-88bb-42098047d682	Preventative and Mitigation Activities
		69556a41-6e68-426b-988b-c6ea688b2048	Conservation, Restoration, and Maintenance Activities
		7a0b9cfc-cf9e-4269-a9b1-caa6af73f248	Chalcolithic, Early (Levant)
		81a53ba7-21d5-44ec-9dae-c165ec070078	Stereo Panoramic cameras
		09374526-0936-486e-8203-905835859aab	Designation or Protection
		c8a9378d-60b2-49c5-ba3f-8cf6f774c8ef	mills act 
		47ce9a60-8edb-4d3a-8956-0fb52d94236f	designation
		453dac81-bc96-4255-8eb8-7c061e751f72	Unknown
		d3360863-5c96-44c9-9b1e-09cd9b0a2cc3	Quaternary Divisions
		3718fd89-547c-4388-b307-3a2fe04e1f4e	Unknown
		baf242d5-75a8-419c-987b-cbcdc30d19d6	Maritime Region Type
		978c2d4d-a7e9-45b7-95b4-6ba45fa39e2c	Exclusive Economic Zone (EEZ)
		89d6086b-9eb5-4c5a-b1e1-d22a9b5fa2d4	Territorial Waters (12 Nautical Miles)
		5358946c-4c72-46c1-91c0-90c15200c481	Creative Commons (Attribution) (CC BY)
		e400647c-4d10-4f60-a98a-73a65d6d1ec3	Palestine Grid
		9f5c8a3e-e55f-4fd6-a426-89dbe26509c6	Islamic, Middle (Fatimid/Zirid/Hammadid/Almoravid/Almohad) (North Africa)
		bc1860d0-cce2-4b7e-a10e-9cc9ac813882	Projection Type
		7b3f7579-79da-4ae8-998e-ab3de79590d3	WGS84
		c69db506-66ba-4493-8bb1-9428e650f3b3	Uncertain
		76bf7907-3cef-4a83-9d60-9407f70e1138	Within 2 to 5 years (Medium)
		ffaf9538-8fcd-4fe0-ab8f-7544bccb3c5a	Threat Cause Certainty Type
		8df51673-c0d9-492c-aff5-ae74e2e973f6	Neolithic, Middle (Arabia)
		fc1b9000-5e54-450e-9b8a-73e16fa65d40	Neolithic, Early/Aceramic/Pre-Pottery A (Levant/Mesopotamia)
		de96ce28-8c0b-43f5-84e5-86ebeabc46a4	Organisation Type
		3fb08b6f-2edc-4a8e-8371-6706698b5a2d	Individual
		b41af600-45e2-46b6-a4e2-ef2cd918208d	Flush at sidewalk
		90431759-bed7-4c00-9309-03f5f142b815	Definite
		330a1393-da35-41e8-a257-44925a9bce08	Photograph
		4480aa03-fa8e-436f-8461-e8b5019f8666	Satellite Sensor
		b58f33db-4a51-491b-842a-7f3058afcc24	TM (Thematic Mapper)
		ad48c012-bdee-4994-bbb8-a081a1960092	OLI (Operational Land Imager)
		6eef3e8e-f13f-44eb-9c3c-804b9432a3c4	KH-4B Stereo High
		7e5315fd-85a0-4a36-ad21-b8727da28657	GeoEye Imaging System
		fb97f8c6-7ad6-4f50-89a0-28611dab617e	MSS (Multispectral Scanner)
		a4d279b2-1d1f-40b0-9f93-65b5c1bb2733	KH-7 High Resolution Surveillance
		1a47736e-157c-4d7e-badc-66ea055ea596	HiRAIS (High Resolution Advanced Imaging System)
		e351a4bf-5f1a-4ede-8b3a-61c2a56765c6	Priority Level
		aef37464-6b43-459d-9c26-67efd760a492	Beyond 5 years (Low)
		03ac3ad4-031c-40f6-9205-343348e33652	Within 6 months to 1 year (Urgent)
		39a152de-a431-4aae-a25c-20c2c3c40c66	Within 1 to 2 years (High)
		37ee05c5-1d7d-4c8b-b9c3-de82f568c8af	Iron Age (Southern Levant)
		7915ee92-daab-45df-ac62-4093f9a5d1d8	Iron Age 3 (Southern Levant)
		1cb02be6-0551-421b-b683-6c2e09fa5ad5	was investigated by / investigated
		2398cca8-df99-48e4-999e-2ed34b3224b4	Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia)
		34da72cc-7bc0-422a-9b01-92a5941fe53a	Neolithic, Late/Ceramic (Southeast Iran)
		efd34e73-b66a-4838-9d68-5dec963343e3	Cargo Vessel
		043b7ba2-6f9a-4f81-ab97-97ae6b32a8d4	Islamic (Levant/Arabia)
		a6b6c789-f44d-4022-b665-c174283e4693	Roman Imperial, Late (North Africa)
		6c463053-ca74-4021-bbca-4f9b6be3f4e2	MIS64-103
		c7bdd9f0-fd0c-45d4-91a5-264da6c36ce0	Relocation Development Proposal
		d67ffc93-6c45-4f49-b4f1-3aa3be89430a	Iron Age (Iran)
		5f58b41e-f650-4527-8a2d-119d28df3fec	Neolithic, Late/Ceramic (Central Zagros/Khuzestan, Iran)
		171dcb68-ce18-4a50-bfc2-a23d8c8af199	Partly Occupied / Partly in use
		6652bb8b-34d0-4e41-adae-d63e0372a06e	River Bar
		e3164f37-1bc2-436e-9694-97fd3ecbae2c	Neolithic, Early/Aceramic/Pre-Pottery (Levant/Mesopotamia)
		0cb79acd-3fa9-4f59-bacc-d2bc38d16af2	Neolithic, Early/Aceramic/Pre-Pottery C (South Levant)
		042fd5df-76a6-4366-a473-9ccc1f5f3d52	Alluvial Fan
		da7cc01b-190d-43e4-b23d-cd8f33683b39	Recommended Date of Next Assessment
		1d49a29a-c5ca-46b7-83ab-5f0bab76a3c9	3-5 Years
		d98749ad-3c28-427a-8aef-4278af62cc4a	Every Year
		b649a760-dd27-4e9b-bfd1-f9fa38eec380	Medium
		4946a654-c119-4c35-b754-5299034903cb	Chalcolithic, Late Bakun/Yahya VA (Southern Iran)
		5105518a-e48d-4bbc-89ec-0d86f56a08c3	Marine Isotope Stages
		73fbe4b4-bcd0-4892-a0e6-1d25695dab0b	MIS16
		6e156fca-9c61-472c-99ad-ec9757c3ef41	MIS3
		8d99e97f-134f-42bb-91a0-f81f1f00e156	MIS4
		ed44bd22-821a-4117-ad8a-f5e4609b38fe	MIS20-63
		79223f9d-4655-440d-87e9-4fbd836a9ca4	MIS10
		37eb43bd-46c6-4f54-9b66-574865d91510	MIS19
		9de6e15a-ba2c-4bf3-bb46-0905543e9586	MIS1
		f3b22ddf-b0c6-4960-9d05-c7b5fe02c57f	MIS7
		ed981bfb-da6d-41a4-8be8-91566dae2645	MIS18
		d2a892e0-74d8-4999-a02b-467ba1a6ab66	MIS11
		2d731c94-bfb8-475b-9fc9-635862fbe895	MIS12
		a41a5074-b585-4fd3-acef-6b988a3c82c4	MIS13
		0808081c-6e85-4f6e-a654-e3b5e899afb9	MIS14
		bb9d0530-6d11-437d-bff8-643418ac9bfb	Not Applicable
		58ea276d-45ff-401a-b266-3a4eac9aa1b2	Bronze Age (Northwest Iran)
		89c77b23-5a34-4419-8182-93fe77535761	Shared Dataset
		83e900aa-4f46-4238-b143-ee9917fbcdea	Construction Material Type
		458305da-a962-46a8-8713-6fa643f87562	Warship
		ec089b6c-a12d-4b71-94ce-6568e4632108	Tower / Minaret
		441f80d6-d4d4-49c9-ad3e-3734ff8e7574	South
		898e244b-ce18-4b30-a96b-681ee1b892bc	Not Applicable
		8d49ed30-f570-4167-adf7-de41c3f5899e	Not Applicable
		ac028401-1e1e-4222-bcb6-f3e848f21b29	Bronze Age, Early Dynastic (Southern Mesopotamia)
		9d40252e-5825-44a5-8b52-6ee496588258	Overall Condition State
		00fcc9dd-59f3-49c9-b20e-9f839164c117	Destroyed
		db058d4f-0ecf-4262-a218-04df1805b570	Very Bad
		4d210059-2c1b-49d0-9912-af3a932e4bd1	Middle Iron Age (Arabia)
		93f757c5-53b5-49bd-90d0-75c3a949c04b	Hellenistic/Seleucid, Late (Levant/Mesopotamia)
		ef97bde8-7b05-4e83-b841-d6c01c21acf0	Ancient Text
		49b1b3a8-0acf-4246-a4fd-0c1b2f7a2636	Submarine
		a04aca51-3873-489f-b514-08465506a423	Surface Cleaning
		760c1403-1f1e-496d-8d53-45af9722099f	Iron Age (Maghreb)
		ff75efcc-9016-4fd7-87fd-65ad29623038	Boolean
		30e9cb3c-0cad-4add-9460-51310f5fa0c1	Yes
		9dbd27af-f21e-4781-9463-46cabeb6d0ae	dunam
		721a0dc7-c6eb-4722-881e-b436ace94ade	Epipalaeolithic, Early (Levant/Mesopotamia)
		cd039b16-1c53-41ef-b9d9-3b69ab8ec618	Bronze Age, Susa III/Proto-Elamite (Khuzestan)
		81fe78ae-f29b-4c51-9d21-12b8e0f07412	Dhow
		c2ca7108-fd20-41c8-aeda-1957fac5fe87	Topographic Survey
		7713f94f-3ef1-4fd3-ac53-b016c5d46839	Unpublished Report
		c8c95361-c888-4d8f-a74c-fc9be56f432c	East
		277518e1-e691-4927-b9c9-92774f61de5a	Site Protection/Improving Security
		5c24003f-1418-455b-98f9-fee8c6f2e269	Impact Assessment
		5f7a187d-fac6-4ac9-afda-3144c4239f49	Component Orientation
		0f610e05-1945-490a-9bfa-ca62930db2ac	North
		f6ff7df6-3b6f-4a8e-92d3-88a87012d550	Not Applicable
		8ebb9eef-2dcd-4237-93d7-afc7674db7b4	Freshwater Wetland
		ccbf7f28-9bc6-4ab3-b88b-83b75609671c	Neolithic, Early/Aceramic/Pre-pottery (Central Zagros, Iran)
		c6afa0ce-1615-45bb-ad39-489d58d55abf	Mehrab
		9466f869-3ea2-44f4-8e3f-39176ea3e1be	Canoe
		2ab5ca93-dffc-49e9-ab91-18a906cfe36f	Coastal Cliff
		010f4d85-1d20-4558-bbd3-d8cd57a1991c	Activity Type
		3da27e26-fe09-486c-9d62-895b2a99e6ce	Site Function Certainty Type
		de06800d-8f84-487a-bb3a-d3881ac5e237	Negligible
		a349b879-9fe4-43ca-b0b5-d92d4a9a5974	High
		2a0b4a29-abb7-4454-be19-b887bc682b4a	Definite
		9e72b8e8-d2ca-4e0d-9d06-4518ae071276	Achaemenid/Iron Age IV (Iran)
		d062c7c0-9db5-4452-b5ad-d65fec3e4aa7	Islamic, Late (Post-Abbasid) (Iraq)
		850f4dc4-0a40-475f-bf22-5694a036c537	Site Size Certainty Type
		433b0da1-8fee-44f8-9e8f-63703880ad07	High
		fde26e1c-8236-444c-ad32-7682c348f159	Medium
		6c055b00-4dcc-4cd1-be31-d1c2d879eebe	Epipalaeolithic (Iran)
		f202ef07-c22d-4222-9efc-169db8bbac0b	Late Bronze Age 1 (Levant)
		711006ce-8d4d-4568-a5a7-470000dbaa7d	Bronze Age (Arabia)
		a1ec9962-a6ec-4b4b-9e8c-7bbea838ca0b	Late Bronze Age (Levant)
		96493e33-ef3b-43ec-913d-358a2c61c26b	Bronze Age (Southern Iran)
		83d8c3bb-e4da-4f47-a305-15626f743ba5	Terrace
		488371f7-52a8-4100-b1b6-af5e17806ffa	Removal of Vegetation
		9a217e27-6589-4748-9c5b-cbc29349466a	Bronze Age, Susa IV/ Old Elamite I (Khuzestan)
		bb226db7-f81a-4bd2-9dbe-2920ce0b9629	Early Iron Age (North Central Iran)
		5c013fae-f1a3-4d99-9f7a-40853d7b53d0	Neolithic (Maghreb)
		b0490278-c089-4e60-a34e-ac1344a72d0e	Epipalaeolithic (North Africa)
		678331a9-52f8-4827-ae5f-19e6c52b558e	Social Media
		efccd579-3fe0-4a48-ae0a-d9a189b75b96	Iron Age, Neo-Babylonian (Mesopotamia)
		c160fc3c-1a6b-451f-abd6-b48e6c9f0501	Palaeolithic, Upper (Iran)
		9244426a-8d2f-4a11-bf1a-6c73d279af3d	Neolithic, Late/Ceramic (Southern Zagros, Iran)
		30311053-bf90-45db-95c0-990d212a4fdc	Third Intermediate (Egypt)
		d05f2b1b-f6a4-4e2e-b673-150dfe766be4	Middle Bronze Age II (Northwest Iran)
		fac8fadf-ac79-4c49-a6d3-cbd515d04c7b	Disturbance Effect Certainty Type
		ff32ca53-239a-4235-ac42-da1eb52fe00d	Definite
		cbcdb9c2-5dcf-4951-b905-6b83b9aba4b9	Low
		93ddaa06-bbdd-488b-9a92-6524851e0dd2	Salvage Recording
		3d45da78-71ff-49f5-a81d-017bb9b7f75e	was disturbed/altered by / disturbed/altered
		ef39b8eb-23a7-4a70-a281-4967ada64c18	Temporary Covering
		ceff923c-6977-49f6-8be9-26e2d79b8714	Vacant / Not in use
		0ace5035-28e4-4e15-9f56-b8b3c814782a	Reburial
		5710e882-afc6-4996-89de-26e1b0fc5429	First World War (MENA)
		c446e531-2698-45c7-813e-4109c7d8ede4	Probable
		73e95073-191a-4247-ac52-dda08b595280	Neolithic (Levant/Mesopotamia)
		31c70611-fc4d-4489-b097-70a1c318fddb	Photographic Survey
		d449d097-9b27-4de3-abe0-0c2cf40e6a49	Iron Age, Late/Neo-Assyrian (Mesopotamia)
		0a9cd9ab-56c1-455d-858a-32f3f97be74d	Other
		14fca551-2508-400d-ac43-f8630eaa7d72	District Non-Contributor
		ee4907de-a332-4ce2-8518-e61f11e3ef48	Saltmarsh
		1faca3cc-b0e3-4c67-bd72-56c3c2b81369	Low
		abd3fe26-b2ef-4c97-b91f-9ab1b8a68418	Bronze Age, Ur III Period (Southern Mesopotamia)
		ad7ebf9a-bc28-4745-bfe2-65beb4de6092	Name Type
		45fcab85-b5eb-4c0f-ae0d-4db43203cb0f	Designation
		4bd93e89-2c7e-4e01-9c42-7119e16092f3	Alternative Reference
		cdca3d69-5f58-4084-be0c-7bac4c41c553	Toponym
		0e65d98f-b969-4be0-b040-eb9f8d0a67f2	Galley
		5e3551e1-3794-4da5-96ef-bc65c01d6334	Handheld GPS
		6575e49c-ee1a-42f9-b405-33fb555d91fa	High
		56683066-d903-4d65-8ef6-dd571c5e61f3	News/Media Broadcast
		fe379041-659e-4ec7-b9cd-3e6fdff005cf	Dynastic Egypt
		ee1fde93-e2ed-4160-9dab-22242a9a99d5	Black and White
		eede19f5-0b49-4459-90fe-4ed5120e01cb	Other
		7ba27510-cc3f-444d-b840-93864c657970	Lake Shoreline
		d175bf92-0600-4ac3-8d16-f70be6169fd1	Total Station
		e5a35b88-ca45-40ea-a7f1-a980a7d6498e	Colour
		59439634-1c7e-4a3a-8cb3-c7757231a12a	Possible
		a66fafe4-b67d-4f75-9782-122d588cef7d	Shelf
		49b9f2bc-a046-4338-9054-1ae5dbc3399f	Imagery Sensor Type
		f7750c7b-59b2-44e1-a93f-3d7abb3417f5	Other/Unlisted
		fd8af14e-a821-4e32-875d-a1c7cc632f1c	Islamic, Early (Early Caliphate/Umayyad) (Iraq)
		54875131-ae9b-4618-9008-a82fe80b799d	Satellite Imagery
		b4fb1ca2-81af-460a-b140-06b09101cf81	Bronze Age, Late Banesh/Yayha IVB (Southern Iran)
		d7a167cf-3291-48c8-8981-a62faeb94084	Bronze Age (Khuzestan, Iran)
		1cf198ce-24b5-4c73-b191-3f1f1baa5b32	9 feet
		2053504a-545b-447f-b53f-35a7f04e5d0d	Bronze Age, Susa VI/ Old Elamite III (Khuzestan)
		b11ad57f-12f3-4010-a065-07014f5dcea5	Iron Age I (Northwest Iran)
		6881ac0e-0150-49de-9a00-686d49a772da	Source Type
		a55bd2b0-7086-438a-a2a7-3ad640a2e22a	Current Use
		9e6c8978-2884-4299-a6b6-00c9b0003fe8	Occupied / In Use
		8e56769f-668c-4384-b7b8-069ee4e8444f	First Intermediate (Egypt)
		132214ff-14c6-4fab-87fa-56005ea3287b	Development of Conservation and Management Plan
		70268111-a54b-4e8d-a642-5ef1d71378ba	Classical/Protohistoric/Pre-Islamic (North Africa)
		c248ddf8-28ff-4ca9-aade-20ce6e7a0ba2	Encyclopedia
		7fc01bf4-7c4b-4204-be80-14dc5fe40a03	Iron Age (Levant/Mesopotamia)
		0b118d33-e81d-4730-b017-25daa37569eb	Site Overall Interpretation Certainty Type
		4afb7e2b-008a-47bc-91ec-92ea2c57197d	Medium
		6e302caa-c0e2-4820-9504-27a485ac8a6c	Government Document
		b3444a08-2a39-40d2-a30c-bab42b591cd5	Karst
		7bbdbd5a-8ef1-4691-a45e-38c99a701ded	Creative Commons (Attribution-NonCommercial) (CC BY-NC)
		083604cf-b76a-4b20-ac3f-af72d05d73ee	Palaeolithic (Levant/Mesopotamia/Arabia)
		8eb62613-b0bd-4001-bf84-72ceea15e7c4	Palaeolithic, Middle (North Africa)
		35398c59-03e2-49f5-be5b-482d035e4661	Setting Type
		466dcc2b-8715-49dc-9998-a412e9ab00a1	Attached 2 sides
		85d6eb0a-54ef-4dc4-b0bb-4ae91076e143	Setback from sidewalk
		5249470f-1da7-4389-b874-71710cb1e76a	Turkey
		b7584657-9302-4af1-8934-d62a5bcb8f94	Blog
		45aa109e-fa83-42bb-ad91-e218fddbc54a	District Potential Contributor
		ba67be9a-2c27-4842-ac6e-325c1e015e52	Islamic, Late (Ottoman) (Iraq)
		e8e73c9b-261b-4a40-8d62-a8e6005847ae	Iron Age III/Late Iron Age (Northern Iran)
		fbff9f98-1a95-421e-af45-37fe8f4cae7e	Early Iron Age (Arabia)
		2701ee64-596a-4614-b7a2-667b5188eceb	Cultural Period Certainty Type
		8860ec31-76c5-4806-8544-5e6b40640ae1	Definite
		1196e03d-1ffe-457c-b432-bc0a060b3df4	Epipalaeolithic (North Africa)
		31c8bca0-52fb-4246-ac4a-ff7091198604	Old Kingdom (Egypt)
		f20ddc62-e297-4e4b-bf56-685f052ddf20	Lake
		c3b4db4b-2272-4d31-86bb-c7653d4184c4	Website
		cea94a4e-76cc-4ad4-91bd-0e103995cc27	Aerial/Drone Survey
		92c382e8-6e05-45b4-98a6-9c2eada64c53	Satellite Imagery Assessment
		4d2f7b0e-cdad-422e-be47-c4e33ed96974	District Altered Contributor
		7e27fac3-a17b-403a-a96a-2b8f2a13b4bc	Delta
		380296ba-389f-4df2-8d81-db552239be49	Early South Arabian (Southern Arabia)
		e17f25ea-b76a-4f2f-9472-7c84bb47d67d	Middle Kingdom (Egypt)
		c13e6dc6-fdfa-4e7d-9b61-fd4ab2e65337	Intertidal Flat
		968913f1-4a96-4608-a3a9-81d672215a00	Aerial Mosaic
		171af9d2-4553-454e-8bcf-c8c644d0cb25	Contemporary Islamic, Early 20th century (MENA)
		0c1aa465-218e-4398-9f01-39eceb011f6c	Early Dynastic (Egypt)
		4783d1c5-4c13-4d22-8bc6-424cea96ba23	Carte Nationale des Sites Archéologiques et des Monuments Historiques (Tunisia)
		4a4de535-b5d9-49cd-b2a6-5eb0bd0cae07	Islamic (Iraq)
		af0609de-1d04-4089-9eed-03ac0671f705	Archaeological Excavation
		a83057ad-2e62-45bb-9cd3-67fa24277b46	Creative Commons (Attribution-NoDerivs) (CC BY-ND)
		fb1859c9-464d-4871-ad58-a4233a3c98b8	Iron Age, Pre-Achaemenid (Southeast Iran)
		0199254e-477e-4330-b844-89f4b7aca66a	Structure / Main Body
		f9604e1a-7b46-4346-a29d-ad348b5ff43f	Published Report
		bee665fb-d342-4f63-ba90-de36f6ad9adb	Epipalaeolithic (Levant/Mesopotamia)
		a704438e-e1ca-4c62-bfcc-6d6723a25789	Islamic, Late (Ottoman/Saadi/Wattasid/Alaouite/Colonial) (North Africa)
		78680295-edd2-4d58-9886-4f05b389d734	Coast (linear/straight shore)
		4a7820a6-365c-4e63-9ae9-6d0c43453142	Logboat
		360a7f9b-5133-4caf-987b-07c88acd975e	Bronze Age, Jemdat Nasr (Southern Mesopotamia)
		cb7bce7d-0aaf-4ca4-a48a-d191da562745	General Surface Collection
		abb18973-4bb4-42fa-a720-0d921951ec52	Pamphlet
		55deaecb-dd63-488f-9a2e-94112387d43d	Relationship Certainty Type
		d3890c40-4505-426a-9b5a-56770a59d68f	Steamship
