Geometric Place Expression,Assessment Activity Date,Disturbance Date Occurred Before,Disturbance Date Occurred On ,Recommendation Type,EAMENA ID,Datum Type,Threat Probability ,Cultural Period Certainty,Site Feature Arrangement Type,Site Feature Number Type,Heritage Place Resource Instance,Assessment Investigator - Actor,GE Imagery Acquisition Date,Disturbance Date From,Disturbance Date To ,Imagery Acquisition Date,Designation To Date,Disturbance Date Occurred On ,Disturbance Date From,Disturbance Date To ,Land Cover Assessment Date,Maximum Depth/Min Elevation,Tidal Range,Detailed Condition Assessments,Threat Cause Type,Depositional Process,Spatial Coordinates Ref System,Disturbance Cause Assignment Assessor Name - Actor,Overall Site Morphology Type,Overall Site Shape Type,Archaeological From Date,Overall Condition State Type,Assessment Activity Type,Disturbance Cause Certainty ,SH Date to,Measurement Source Type ,Disturbance Cause Category Type,Site Feature Interpretation Number Type,Investigator Role Type,Archaeological To Date,Cultural Period Type,Heritage Place Function,Effect Type,Geometry Qualifier,Cultural Sub-period Certainty,Heritage Place Function Certainty ,Datum Description/EPSG code,Address,Address Type,Administrative Division ,Administrative Division Type,Construction Technique,Material Type,Material Class,Measurement Unit,Measurement Number,Site Feature Interpretation Type,Site Feature Form Type Certainty,Site Feature Shape Type,Country Type,Information Resource,Site Feature Interpretation Certainty,Site Feature Form Type,Google Earth Assessment,Effect Certainty,Minimum Depth/Max Elevation,Wave Climate,Heritage Place Type,Land Cover Type,General Description,Geometry Extent Certainty,SH Date From,Related Geoarchaeology/Palaeolandscape,Dimension Type,Date Inference Making Actor Name,Threat Inference Making Assessor Name - Actor,Built Component,Location Certainty,Disturbance Cause Type ,Overall Archaeological Certainty Value ,Grid ID,Cultural Sub-period Type,Threat Category,Fetch Type,Bedrock Geology Type,Surficial Geology Type,Priority Type,Information Resource Acquisition Date,Designation,Resource Name,Topography Type,Damage Extent Type,AH Date To,Designation From Date,General Description Type,Name Type,Resource Orientation,Cadastral Reference,Disturbance Date Occurred Before,Intervention Activity Type,BP Date To,AH Date From,BP Date From,Restricted Access Record Designation,resourceid
"GEOMETRYCOLLECTION (POLYGON ((36.08132 34.545199, 36.081116 34.545146, 36.080901 34.544978, 36.080848 34.544616, 36.080891 34.543944, 36.080794 34.543352, 36.08074 34.543034, 36.080579 34.542698, 36.080998 34.541823, 36.081266 34.541496, 36.081813 34.541293, 36.082307 34.541266, 36.082811 34.541408, 36.083433 34.542044, 36.083594 34.542601, 36.083498 34.542875, 36.083315 34.543069, 36.083047 34.543511, 36.082757 34.544192, 36.082521 34.544642, 36.082146 34.544969, 36.081706 34.545164, 36.08132 34.545199)))","2017-07-12, 2016-12-01, 2016-12-01, 2016-12-01, 2017-02-08, 2016-12-01","None, None, 2004-12-31, 2014-11-07, 2004-12-31","None, None, None, None, None",,EAMENA-0109283,,"Probable, Probable","Definite, Definite, Definite, Definite",Unknown,Unknown,,"Pascal Flohr, Jennie Bradbury, Jennie Bradbury, Pascal Flohr, Pascal Flohr, Pascal Flohr",,"2004-12-31, 2004-12-31, None, None, None","2014-11-07, 2014-11-07, None, None, None",,,"None, None, None, None, None","2004-12-31, 2004-12-31, None, None, None","2014-11-07, 2014-11-07, None, None, None",,,,,"Occupation/Continued Use, Vegetation/Crops/Trees",,,"None, None, None, None, None",Positive/Built Feature,Unknown,,Unknown,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based, Desk-based","High, Medium, Medium, High, High",,,"Domestic Use, Agricultural/Pastoral, Agricultural/Pastoral, Building and Development, Domestic Use","1, 1, 1",,,"Islamic (Levant/Arabia), Islamic (Levant/Arabia), Islamic (Levant/Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia)","Domestic, Funerary/Memorial, Defensive/Fortification, Status/Display/Monumental","Structural Alteration, Earth Displacement, Artefact Displacement, Structural Alteration, Earth Displacement, Artefact Displacement, Structural Alteration, Earth Displacement, Artefact Displacement, Collapse/Structural Damage, Covered, Structural Alteration, Collapse/Structural Damage, Loss/Removal of Archaeological Material",,"Definite, Definite, Definite","High, High, Definite, High",,,,,,,,,,,"Palace/High Status Complex, Fort/Fortress/Castle, Settlement/Habitation Site",High,Unknown,Lebanon,,"High, Definite, Definite",Structure,"None, None, None, None, None, None","Medium, High, High, Medium, High, High, Medium, High, High, High, High, Medium, Low, Low",,,,,,Low,,,,"None, None, None, None",,,Medium,"Occupation/Continued Use, Vegetation/Crops/Trees, Vegetation/Crops/Trees, Construction, Occupation/Continued Use",Definite,E36N34-31,"Islamic, Middle (Fatimid/Ayyubid/Crusader) (Levant/Arabia), Islamic, Late (Ottoman) (Levant/Arabia), Roman Imperial (Levant/Mesopotamia)","Domestic Use, Agricultural/Pastoral",,,,,,,"Li04833, Halba, Halpa, Albe, Ø­Ù„Ø¨Ø§, E36N34-31_000181","Slopes, Summit",91-100%,,,,"Alternative Reference, Toponym, Toponym, Toponym, Toponym, Designation",,None,"None, None, 2004-12-31, 2014-11-07, 2004-12-31",,,,,,e41163fb-b54b-425c-9f78-5a83bb37397f
GEOMETRYCOLLECTION (POINT (36.009503 34.569616)),"2017-07-10, 2017-02-07, 2016-12-01, 2016-12-01, 2016-12-01, 2016-12-01","None, 2005-08-17","None, None",,EAMENA-0109285,,Possible,"Not Applicable, Definite",Unknown,Unknown,,"Pascal Flohr, Pascal Flohr, Jennie Bradbury, Pascal Flohr, Jennie Bradbury, Pascal Flohr",,"2005-08-17, None","2014-11-07, None",,,"None, None","2005-08-17, None","2014-11-07, None",,,,,Vegetation/Crops/Trees,,,"None, None",Unknown,Unknown,,Unknown,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based, Desk-based","Low, Low",,,"Agricultural/Pastoral, Agricultural/Pastoral",1,,,"Unknown, Islamic (Levant/Arabia)",Unknown,"Earth Displacement, Artefact Displacement, Earth Displacement, Artefact Displacement",,,Not Applicable,,,,,,,,,,,Settlement/Habitation Site,Not Applicable,Unknown,Lebanon,,High,Unknown,"None, None, None, None, None, None","High, High, High, High",,,,,,Negligible,,,,"None, None",,,Negligible,"Vegetation/Crops/Trees, Vegetation/Crops/Trees",Definite,E36N34-31,,Agricultural/Pastoral,,,,,,,"Khane Hayat, AS 054.1, Li05346, Tell Hahed, Ahad, VLW000342, VLW_342_0_0, E36N34-31_000183",Plain/Plateau,Unknown,,,,"Toponym, Alternative Reference, Alternative Reference, Toponym, Toponym, Alternative Reference, Alternative Reference, Designation",,None,"None, 2005-08-17",,,,,,3ab995f5-21d6-4ebc-9fcb-d82286f60233
"GEOMETRYCOLLECTION (POLYGON ((36.002891 34.563011, 36.002719 34.563214, 36.00251 34.563457, 36.002296 34.563599, 36.002022 34.563612, 36.001743 34.56355, 36.001577 34.563382, 36.001545 34.563148, 36.001529 34.562852, 36.001706 34.562539, 36.00185 34.562397, 36.002001 34.562207, 36.002156 34.562057, 36.00244 34.561872, 36.002988 34.562013, 36.003063 34.562185, 36.003106 34.56238, 36.003111 34.562561, 36.002982 34.562932, 36.002891 34.563011)))","2016-12-01, 2016-12-01, 2016-12-01, 2017-07-10, 2016-12-01","2005-08-17, None, None, None, 2004-12-31, None, None, 2005-08-17, None, 2005-08-17, None","None, None, None, None, None, None, None, None, None, None, None",,EAMENA-0109286,,"Probable, Possible, Probable, Probable, Probable",Not Applicable,Discrete,1,,"Jennie Bradbury, Pascal Flohr, Pascal Flohr, Pascal Flohr, Jennie Bradbury",,"None, 2014-05-28, 2005-08-17, 2005-10-20, None, 2010-08-12, 2005-08-17, None, 2005-08-17, None, 2004-12-31","None, 2014-11-07, 2014-11-07, 2011-03-30, None, 2014-11-07, 2014-11-07, None, 2014-11-07, None, 2014-11-07",,,"None, None, None, None, None, None, None, None, None, None, None","None, 2014-05-28, 2005-08-17, 2005-10-20, None, 2010-08-12, 2005-08-17, None, 2005-08-17, None, 2004-12-31","None, 2014-11-07, 2014-11-07, 2011-03-30, None, 2014-11-07, 2014-11-07, None, 2014-11-07, None, 2014-11-07",,,,,"Road/Track, Construction, Vegetation/Crops/Trees, Vegetation/Crops/Trees, Ploughing",,,"None, None, None, None, None, None, None, None, None, None, None",Positive/Built Feature,Unknown,,Poor,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based","High, High, High, High, High, High, High, High, Medium, High, High",,,"Agricultural/Pastoral, Agricultural/Pastoral, Infrastructure/Transport, Agricultural/Pastoral, Building and Development, Agricultural/Pastoral, Agricultural/Pastoral, Infrastructure/Transport, Agricultural/Pastoral, Agricultural/Pastoral, Building and Development","1, 1, Unknown",,,Unknown,Unknown,"Earth Displacement, Artefact Displacement, Earth Displacement, Artefact Displacement, Erosion/Deterioration, Covered, Compacting, Earth Displacement, Artefact Displacement, Covered, Earth Displacement, Compacting, Artefact Displacement, Covered, Earth Displacement, Artefact Displacement, Erosion/Deterioration, Compacting, Covered, Earth Displacement, Artefact Displacement, Alteration of Terrain, Covered, Earth Displacement, Artefact Displacement, Compacting",,,Not Applicable,,,,,,,,,,,"Tell, Settlement/Habitation Site, Sub-surface Material",High,Sub-circular,Lebanon,,"Low, High, High",Large Mound,"None, None, None, None, None","Medium, , High, High, High, High, Medium, High, High, High, High, High, Medium, High, High, High, High, Medium, Medium, High, High, High, High, High, Medium, High",,,,,,Negligible,,,,None,,,High,"Vegetation/Crops/Trees, Ploughing, Road/Track, Ploughing, Construction, Construction, Vegetation/Crops/Trees, Road/Track, Vegetation/Crops/Trees, Landscaping, Construction",Definite,E36N34-31,,"Infrastructure/Transport, Building and Development, Agricultural/Pastoral, Agricultural/Pastoral, Agricultural/Pastoral",,,,,,,"Tell Hayat I, AS 039.1, ØªÙ„ Ø­ÙŠØ§Øª, VLW000342, Tell Hahed, E36N34-31_000184",Plain/Plateau,91-100%,,,,"Toponym, Alternative Reference, Toponym, Alternative Reference, Toponym, Designation",,None,"2005-08-17, None, None, None, 2004-12-31, None, None, 2005-08-17, None, 2005-08-17, None",,,,,,cc4cc6ae-ecbe-4c5c-bf94-4e56bfcef929
"GEOMETRYCOLLECTION (POLYGON ((36.076563 34.628655, 36.076477 34.628372, 36.076424 34.628046, 36.076563 34.627648, 36.076821 34.627348, 36.077314 34.62711, 36.078366 34.627145, 36.078956 34.627481, 36.079278 34.627728, 36.079578 34.628381, 36.079718 34.628928, 36.079535 34.629493, 36.079085 34.629935, 36.078452 34.630076, 36.077701 34.629997, 36.076992 34.629476, 36.076628 34.629008, 36.076563 34.628655)))","2016-12-01, 2016-12-01, 2017-01-12, 2017-07-11, 2017-02-07","None, None, None, None, 2002-09-09, 1998-01-01, 2002-09-09, 1998-01-01, 1998-01-01, 1998-01-01, 2002-09-09","None, None, None, None, None, None, None, None, None, None, None",,EAMENA-0109258,,"Probable, Probable, Probable, Probable, Probable, Probable","Definite, Definite, Definite, Definite, Definite, Definite, Definite, Definite, Definite","Discrete, Discrete","1, 1",,"Jennie Bradbury, Pascal Flohr, Pascal Flohr, Pascal Flohr, Pascal Flohr",,"2014-05-28, 2011-05-21, 2005-08-17, 2005-08-17, None, None, None, None, None, None, None","2014-11-07, 2013-12-17, 2014-11-07, 2010-06-18, None, None, None, None, None, None, None",,,"None, None, None, None, None, None, None, None, None, None, None","2014-05-28, 2011-05-21, 2005-08-17, 2005-08-17, None, None, None, None, None, None, None","2014-11-07, 2013-12-17, 2014-11-07, 2010-06-18, None, None, None, None, None, None, None",,,,,"Construction, Ploughing, Vegetation/Crops/Trees, Construction, Road/Track, Excavation (Unclassified)",,,"None, None, None, None, None, None, None, None, None, None, None","Positive/Built Feature, Surface Feature",Irregular,,Very Bad,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based","High, High, High, High, High, Definite, High, Definite, Definite, Definite, High",,,"Looting/Illegal Activities, Looting/Illegal Activities, Agricultural/Pastoral, Building and Development, Agricultural/Pastoral, Infrastructure/Transport, Agricultural/Pastoral, Hydraulic Use, Agricultural/Pastoral, Looting/Illegal Activities, Building and Development","1, 1, Unknown",,,"Islamic (Levant/Arabia), Islamic (Levant/Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Iron Age (Levant/Mesopotamia), Bronze Age (Levant), Bronze Age (Levant), Bronze Age (Levant)",Domestic,"Earth Displacement, Loss/Removal of Archaeological Material, Structural Alteration, Artefact Displacement, Earth Displacement, Artefact Displacement, Structural Alteration, Loss/Removal of Archaeological Material, Covered, Covered, Earth Displacement, Artefact Displacement, Structural Alteration, Collapse/Structural Damage, Earth Displacement, Artefact Displacement, Structural Alteration, Erosion/Deterioration, Covered, Compacting, Covered, Covered, Earth Displacement, Artefact Displacement, Structural Alteration, Earth Displacement, Artefact Displacement, Collapse/Structural Damage, Earth Displacement, Loss/Removal of Archaeological Material, Artefact Displacement, Collapse/Structural Damage, Structural Alteration, Covered, Earth Displacement, Artefact Displacement, Collapse/Structural Damage",,"Definite, Definite, Definite, Definite, Definite, Definite, Definite",High,,,,,,,,,,,"Tell, Settlement/Habitation Site, Sub-surface Material","High, Definite","Sub-circular, Unknown",Lebanon,,"Definite, High, High","Large Mound, Scatter","None, None, None, None, None","High, High, Medium, High, High, High, Medium, High, High, High, High, High, Medium, Medium, High, High, High, High, High, Medium, High, Medium, Low, Low, Medium, High, High, High, Definite, High, High, High, High, High, High, High, High",,,,,,Low,,,,"None, None, None, None, None, None, None, None, None",,,High,"Excavation (Unclassified), Excavation (Unclassified), Vegetation/Crops/Trees, Construction, Vegetation/Crops/Trees, Road/Track, Construction, Construction, Ploughing, Excavation (Unclassified), Construction",Definite,E36N34-31,"Islamic, Late (Ottoman) (Levant/Arabia), Byzantine (Levant/Mesopotamia), Roman Imperial (Levant/Mesopotamia), Post-Achaemenid/Hellenistic/Seleucid (Levant/Mesopotamia/Iran), Late Bronze Age (Levant), Middle Bronze Age (Levant), Early Bronze Age (Southern Levant)","Agricultural/Pastoral, Agricultural/Pastoral, Agricultural/Pastoral, Domestic Use, Infrastructure/Transport, Looting/Illegal Activities",,,,,,,"Humaire, Tell Hmaira, AS 140.1, Li05360, VLW000323, VLW_323_0_0, ØªÙ„ Ø­Ù…ÙŠØ±Ø©, Tal Hmayreh, E36N34-31_000155","Watercourse Banks, Plain/Plateau",91-100%,,,,"Toponym, Toponym, Alternative Reference, Alternative Reference, Alternative Reference, Alternative Reference, Toponym, Toponym, Designation",,None,"None, None, None, None, 2002-09-09, 1998-01-01, 2002-09-09, 1998-01-01, 1998-01-01, 1998-01-01, 2002-09-09",,,,,,a2c1d60d-339a-4e4b-8373-97c10c2978f8
"GEOMETRYCOLLECTION (POLYGON ((35.793367 34.284288, 35.793173 34.28435, 35.792884 34.284372, 35.792691 34.284408, 35.792342 34.284191, 35.792245 34.283973, 35.792262 34.283774, 35.792283 34.28369, 35.792251 34.283583, 35.792229 34.283477, 35.792251 34.283406, 35.792181 34.283309, 35.792181 34.283122, 35.792224 34.282879, 35.792363 34.282546, 35.792481 34.282462, 35.792959 34.282688, 35.793286 34.282781, 35.793351 34.282927, 35.793383 34.283145, 35.793249 34.283428, 35.793184 34.283623, 35.793227 34.283845, 35.793329 34.284133, 35.793367 34.284288)))","2016-12-21, 2018-01-23",None,None,,EAMENA-0112618,,"Possible, Possible, Possible",Not Applicable,"Adjoining, Concentric, Parallel, Parallel","6 to 10, 1, 2 to 5, 6 to 10",,"Pascal Flohr, Pascal Flohr",,22/03/2010,13/06/2016,,,None,22/03/2010,13/06/2016,,,,,"Vegetation/Crops/Trees, Vegetation/Crops/Trees, Occupation/Continued Use",,,None,Positive/Built Feature,Irregular,,Good,"Desk-based, Desk-based",High,,,Natural,1,,,Unknown,Agricultural/Pastoral,Covered,,,High,,,,,,,,,,,Field System,"Low, High, High, High","Polygonal, Irregular, Curvilinear, Straight",Lebanon,,High,"Platform/Terrace, Wall, Wall, Wall","None, None",High,,,,,,Medium,,,,None,,,High,Vegetation/Crops/Trees,Low,E35N34-24,,"Natural, Agricultural/Pastoral, Agricultural/Pastoral",,,,,,,E35N34-24_000154,Slopes,61-90%,,,,Designation,,None,None,,,,,,4041ad17-8339-438d-a282-3b0e27dbfa72
"GEOMETRYCOLLECTION (POLYGON ((35.794123 34.291596, 35.794069 34.29151, 35.79412 34.291487, 35.794174 34.291578, 35.794123 34.291596)))","2018-01-23, 2016-12-21","None, 2010-03-22","None, None",,EAMENA-0112619,,Probable,Not Applicable,Isolated,1,,"Pascal Flohr, Pascal Flohr",,"2010-03-22, None","2017-06-26, None",,,"None, None","2010-03-22, None","2017-06-26, None",,,,,Vegetation/Crops/Trees,,,"None, None",Positive/Built Feature,Rectangular/Square,,Poor,"Desk-based, Desk-based","High, Not Applicable",,,"Natural, Unknown",1,,,Unknown,"Agricultural/Pastoral, Domestic","Covered, Structural Alteration, Collapse/Structural Damage",,,"Low, Low",,,,,,,,,,,Building/Enclosure,Medium,Rectangular/Square,Lebanon,,Medium,Structure,"None, None","High, Low, Medium",,,,,,High,,,,None,,,High,"Vegetation/Crops/Trees, Unknown",Low,E35N34-24,,Natural,,,,,,,E35N34-24_000155,Slopes,91-100%,,,,Designation,,None,"None, 2010-03-22",,,,,,2f4e7c75-e83b-4e15-91aa-01f7af92bc24
"GEOMETRYCOLLECTION (POLYGON ((35.796874 34.339926, 35.797754 34.339093, 35.798269 34.338491, 35.798355 34.337693, 35.799385 34.337286, 35.800597 34.336214, 35.80108 34.335638, 35.80167 34.335036, 35.802174 34.334788, 35.802325 34.334929, 35.803022 34.335789, 35.80446 34.337073, 35.804588 34.338668, 35.804492 34.338925, 35.804288 34.339979, 35.803934 34.340829, 35.803526 34.341432, 35.80241 34.341184, 35.800973 34.339563, 35.800587 34.339589, 35.799363 34.340847, 35.799063 34.341946, 35.797368 34.341804, 35.796681 34.341467, 35.796703 34.340404, 35.796874 34.339926)))","2016-12-21, 2018-01-23",13/04/2009,None,,EAMENA-0112622,,Possible,Not Applicable,"Adjoining, Discrete, Parallel, Parallel","100 to 500, 2 to 5, 51 to 100, 21 to 50",,"Pascal Flohr, Pascal Flohr",,None,None,,,None,None,None,,,,,Unknown,,,None,"Negative/Cut/Dug Feature, Positive/Built Feature",User defined,,Fair,"Desk-based, Desk-based",Not Applicable,,,Natural,2 to 5,,,Unknown,Agricultural/Pastoral,"Erosion/Deterioration, Collapse/Structural Damage",,,High,,,,,,,,,,,Field System,"High, High, High, High","Irregular, Irregular, Curvilinear, Irregular",Lebanon,,High,"Platform/Terrace, Wall, Wall, Wall","None, None","High, Medium",,,,,,Negligible,,,,None,,,High,Unknown,Low,E35N34-24,,Natural,,,,,,,E35N34-24_000160,Slopes,1-10%,,,,Designation,,None,13/04/2009,,,,,,0a073134-0104-4fe0-9da4-6334ffb17d02
"GEOMETRYCOLLECTION (POLYGON ((35.794279 34.304851, 35.794284 34.304808, 35.794325 34.304811, 35.794319 34.304851, 35.794279 34.304851)))","2018-01-23, 2016-12-21",22/03/2010,None,,EAMENA-0112620,,Not Applicable,Not Applicable,Isolated,1,,"Pascal Flohr, Pascal Flohr",,None,None,,,None,None,None,,,,,No Visible/Known,,,None,Positive/Built Feature,Rectangular/Square,,Good,"Desk-based, Desk-based",Not Applicable,,,Unknown,1,,,Unknown,Agricultural/Pastoral,Collapse/Structural Damage,,,Low,,,,,,,,,,,Building,High,Rectangular/Square,Lebanon,,High,Structure,"None, None",Medium,,,,,,High,,,,None,,,High,Unknown,Low,E35N34-24,,,,,,,,,E35N34-24_000157,Plain/Plateau,91-100%,,,,Designation,,None,22/03/2010,,,,,,4fdd9109-eb47-4ba0-82d8-fb55fdd94839
"GEOMETRYCOLLECTION (POLYGON ((35.794682 34.337755, 35.794747 34.337941, 35.794596 34.338455, 35.794575 34.338889, 35.794285 34.339385, 35.793856 34.339775, 35.793631 34.339935, 35.793373 34.340103, 35.793119 34.34026, 35.792732 34.340513, 35.792641 34.340614, 35.792534 34.340836, 35.792405 34.341102, 35.792255 34.341686, 35.792054 34.34183, 35.791904 34.341511, 35.791853 34.341416, 35.7916 34.341328, 35.791225 34.341142, 35.79167 34.340645, 35.792545 34.340154, 35.793081 34.339711, 35.793448 34.339509, 35.793963 34.33896, 35.794039 34.338588, 35.794183 34.338369, 35.794106 34.338101, 35.794631 34.337718, 35.794682 34.337755)))","2018-01-23, 2016-12-21","None, 2009-04-13","None, None",,EAMENA-0112621,,Probable,Not Applicable,"Adjoining, Parallel, Parallel, Parallel","51 to 100, 2 to 5, 21 to 50, 11 to 20",,"Pascal Flohr, Pascal Flohr",,"2015-01-14, None","2015-12-23, None",,,"None, None","2015-01-14, None","2015-12-23, None",,,,,Construction,,,"None, None","Negative/Cut/Dug Feature, Positive/Built Feature",Irregular,,Fair,"Desk-based, Desk-based","High, Not Applicable",,,"Building and Development, Natural",1,,,Unknown,Agricultural/Pastoral,"Earth Displacement, Collapse/Structural Damage, Erosion/Deterioration, Collapse/Structural Damage",,,High,,,,,,,,,,,Field System,"High, High, High, High","Irregular, Straight, Curvilinear, Irregular",Lebanon,,High,"Platform/Terrace, Wall, Wall, Wall","None, None","High, High, High, High",,,,,,Low,,,,None,,,High,"Excavation (Bulldozing/Machinery), Unknown",Low,E35N34-24,,Building and Development,,,,,,,E35N34-24_000158,Slopes,11-30%,,,,Designation,,None,"None, 2009-04-13",,,,,,ecd6313c-16dc-4934-9fdd-8df3cad709f6
"GEOMETRYCOLLECTION (POLYGON ((35.796512 34.298976, 35.796728 34.299027, 35.796701 34.299113, 35.796469 34.299071, 35.796512 34.298976)))","2016-12-21, 2018-01-23",08/04/2003,None,,EAMENA-0112623,,Probable,Not Applicable,"Parallel, Discrete, Discrete","2 to 5, 1, 1",,"Pascal Flohr, Pascal Flohr",,None,None,,,None,None,None,,,,,Vegetation/Crops/Trees,,,None,Positive/Built Feature,Rectangular/Square,,Fair,"Desk-based, Desk-based",Not Applicable,,,Unknown,"1, 1",,,Unknown,"Agricultural/Pastoral, Domestic",Collapse/Structural Damage,,,"Low, Low",,,,,,,,,,,"Enclosure, Building/Enclosure","Medium, Medium, High","Straight, Rectilinear, Rectangular/Square",Lebanon,,"Low, High","Wall, Platform/Terrace, Structure","None, None",Low,,,,,,Medium,,,,None,,,High,Unknown,Low,E35N34-24,,Natural,,,,,,,E35N34-24_000162,Slopes,91-100%,,,,Designation,,None,08/04/2003,,,,,,cabd4c5f-3878-46ff-b08c-ea6930b89773
"GEOMETRYCOLLECTION (POLYGON ((35.797697 34.280449, 35.79766 34.280436, 35.797668 34.280407, 35.797697 34.28039, 35.797727 34.280403, 35.797719 34.280425, 35.797697 34.280449)))","2016-12-21, 2018-01-23","2010-03-22, None","None, None",,EAMENA-0112624,,Probable,Not Applicable,Isolated,1,,"Pascal Flohr, Pascal Flohr",,"None, 2010-03-22","None, 2017-06-26",,,"None, None","None, 2010-03-22","None, 2017-06-26",,,,,Vegetation/Crops/Trees,,,"None, None",Positive/Built Feature,Sub-rectangular,,Good,"Desk-based, Desk-based","Medium, High",,,"Natural, Natural",1,,,Unknown,Unknown,"Covered, Covered",,,Not Applicable,,,,,,,,,,,Building/Enclosure,High,Sub-rectangular,Lebanon,,Medium,Structure,"None, None","Medium, High",,,,,,Medium,,,,None,,,High,"Vegetation/Crops/Trees, Vegetation/Crops/Trees",Low,E35N34-24,,Natural,,,,,,,E35N34-24_000163,Slopes,Unknown,,,,Designation,,None,"2010-03-22, None",,,,,,e3edf457-a299-41ba-a843-6a3694131ce8
"GEOMETRYCOLLECTION (POLYGON ((35.797756 34.333114, 35.798914 34.332768, 35.799086 34.334221, 35.798952 34.334474, 35.799167 34.334673, 35.79921 34.335023, 35.799939 34.335386, 35.800154 34.33543, 35.800186 34.335829, 35.800036 34.336166, 35.799939 34.33675, 35.799242 34.337167, 35.798298 34.337619, 35.797321 34.337831, 35.797193 34.33761, 35.797418 34.336859, 35.797976 34.336819, 35.798169 34.336704, 35.798233 34.336544, 35.798174 34.335907, 35.797643 34.335636, 35.797423 34.335486, 35.797557 34.33524, 35.797836 34.334746, 35.797906 34.334385, 35.797756 34.333114)))","2016-12-21, 2018-01-23","None, 2010-03-22, 2010-03-22","None, None, None",,EAMENA-0112625,,Possible,Not Applicable,"Clustered, Parallel, Parallel","11 to 20, 2 to 5, 21 to 50",,"Pascal Flohr, Pascal Flohr",,"2016-12-06, None, None","2017-06-26, None, None",,,"None, None, None","2016-12-06, None, None","2017-06-26, None, None",,,,,Construction,,,"None, None, None","Positive/Built Feature, Negative/Cut/Dug Feature",User defined,,Fair,"Desk-based, Desk-based","High, High, Not Applicable",,,"Unknown, Infrastructure/Transport, Natural","11 to 20, 2 to 5",,,Unknown,Agricultural/Pastoral,"Covered, Erosion/Deterioration, Collapse/Structural Damage, Erosion/Deterioration",,,High,,,,,,,,,,,"Clearance Pile, Field System","Medium, High, High","Sub-circular, Irregular, Curvilinear",Lebanon,,"Medium, High","Small Mound/Cairn, Wall, Wall","None, None","High, High, Low, High",,,,,,Medium,,,,None,,,High,"Construction, Road/Track, Unknown",Low,E35N34-24,,Building and Development,,,,,,,E35N34-24_000166,Slopes,61-90%,,,,Designation,,None,"None, 2010-03-22, 2010-03-22",,,,,,8357c953-2638-4533-9308-dd7538d31d6d
GEOMETRYCOLLECTION (POINT (35.800353 34.346408)),21/12/2016,,,,EAMENA-0112626,,,Not Applicable,,,,Pascal Flohr,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,Medium,,,,None,,,High,,Low,E35N34-24,,,,,,,,,E35N34-24_000167,,,,,,Designation,,None,,,,,,,5d81dce9-30ee-4d00-b2e5-5b5f39f65d27
