period,label,spatial_coverage,start,stop,authority,source,publication_year,broader_periods,narrower_periods
http://n2t.net/ark:/99152/p0nxc78j7cf,Sopron I,Transdanubia (Hungary) | Hungary,-0799,-0719,http://n2t.net/ark:/99152/p0nxc78,"Interreg Iron-Age-Danube | University of Vienna, Institute of Prehistoric and Historical Archaeology | Partners of the Interreg Iron-Age-Danube Project",2019,,
http://n2t.net/ark:/99152/p0nxc78fzc7,Older Hallstatt culture/period (Ha C1),Transdanubia (Hungary) | Hungary,-0749,-0649,http://n2t.net/ark:/99152/p0nxc78,"Interreg Iron-Age-Danube | University of Vienna, Institute of Prehistoric and Historical Archaeology | Partners of the Interreg Iron-Age-Danube Project",2019,,
http://n2t.net/ark:/99152/p0nxc78vg8c,Older Hallstatt culture (Ha C2/D1),Transdanubia (Hungary) | Hungary,-0649,-0549,http://n2t.net/ark:/99152/p0nxc78,"Interreg Iron-Age-Danube | University of Vienna, Institute of Prehistoric and Historical Archaeology | Partners of the Interreg Iron-Age-Danube Project",2019,,
http://n2t.net/ark:/99152/p0nxc7838zt,Younger Hallstatt culture/period (Ha D2/D3),Transdanubia (Hungary) | Hungary,-0549,-0459,http://n2t.net/ark:/99152/p0nxc78,"Interreg Iron-Age-Danube | University of Vienna, Institute of Prehistoric and Historical Archaeology | Partners of the Interreg Iron-Age-Danube Project",2019,,
http://n2t.net/ark:/99152/p0nxc78q7qh,Younger Urnfield culture/period (Ha B1-B3),Upper Sava River Valley (Croatia) | Croatia,-1099,-0799,http://n2t.net/ark:/99152/p0nxc78,"Interreg Iron-Age-Danube | University of Vienna, Institute of Prehistoric and Historical Archaeology | Partners of the Interreg Iron-Age-Danube Project",2019,,
http://n2t.net/ark:/99152/p0gtzvdshzz,Néolithique Ancien,Crete,-6499,-5899,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd9vjw,
http://n2t.net/ark:/99152/p0gtzvd6wbq,Néolithique Moyen,Crete,-5899,-5299,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd9vjw,
http://n2t.net/ark:/99152/p0gtzvd5hm2,Néolithique Récent ,Crete,-5299,-4499,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd9vjw,
http://n2t.net/ark:/99152/p0gtzvdxcpg,Minoen,Crete,-3099,-1049,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,,http://n2t.net/ark:/99152/p0gtzvdqtr4 http://n2t.net/ark:/99152/p0gtzvd6wdb http://n2t.net/ark:/99152/p0gtzvdfqmc
http://n2t.net/ark:/99152/p0gtzvdfqmc,Minoen Ancien,Crete,-3099,-2049,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdxcpg,http://n2t.net/ark:/99152/p0gtzvdzwkp http://n2t.net/ark:/99152/p0gtzvd8smr http://n2t.net/ark:/99152/p0gtzvdszb2
http://n2t.net/ark:/99152/p0gtzvdzwkp,Minoen Ancien I,Crete,-3099,-2999,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdfqmc,
http://n2t.net/ark:/99152/p0gtzvd8smr,Minoen Ancien II,Crete,-2649,-2199,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdfqmc,http://n2t.net/ark:/99152/p0gtzvdnhsm http://n2t.net/ark:/99152/p0gtzvdfsmv
http://n2t.net/ark:/99152/p0gtzvdfsmv,Minoen Ancien II A,Crete,-2649,-2399,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd8smr,
http://n2t.net/ark:/99152/p0gtzvdnhsm,Minoen Ancien II B,Crete,-2449,-2199,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd8smr,
http://n2t.net/ark:/99152/p0gtzvdszb2,Minoen Ancien III,Crete,-2199,-2049,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdfqmc,
http://n2t.net/ark:/99152/p0gtzvd6wdb,Minoen Moyen,Crete,-2099,-1674,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdxcpg,http://n2t.net/ark:/99152/p0gtzvds7tq http://n2t.net/ark:/99152/p0gtzvdh9tg http://n2t.net/ark:/99152/p0gtzvd58kw
http://n2t.net/ark:/99152/p0gtzvd58kw,Minoen Moyen I,Crete,-2099,-1849,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd6wdb,http://n2t.net/ark:/99152/p0gtzvd2h3w http://n2t.net/ark:/99152/p0gtzvd9x56
http://n2t.net/ark:/99152/p0gtzvd9x56,Minoen Moyen I A,Crete,-2099,-1899,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd58kw,
http://n2t.net/ark:/99152/p0gtzvd2h3w,Minoen Moyen I B,Crete,-1924,-1849,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd58kw,
http://n2t.net/ark:/99152/p0gtzvdh9tg,Minoen Moyen II,Crete,-1874,-1699,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd6wdb,
http://n2t.net/ark:/99152/p0gtzvds7tq,Minoen Moyen III (A-B),Crete,-1749,-1674,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd6wdb,
http://n2t.net/ark:/99152/p0gtzvdqtr4,Minoen Récent,Crete,-1699,-1049,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdxcpg,http://n2t.net/ark:/99152/p0gtzvd29j7 http://n2t.net/ark:/99152/p0gtzvdvcqb http://n2t.net/ark:/99152/p0gtzvdm2tb
http://n2t.net/ark:/99152/p0gtzvdm2tb,Minoen Récent I,Crete,-1699,-1459,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdqtr4,http://n2t.net/ark:/99152/p0gtzvdpktn http://n2t.net/ark:/99152/p0gtzvdprfp
http://n2t.net/ark:/99152/p0gtzvdpktn,Minoen Récent I A,Crete,-1699,-1599,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdm2tb,
http://n2t.net/ark:/99152/p0gtzvdprfp,Minoen Récent I B,Crete,-1624,-1459,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdm2tb,
http://n2t.net/ark:/99152/p0gtzvdvcqb,Minoen Récent II,Crete,-1469,-1409,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdqtr4,
http://n2t.net/ark:/99152/p0gtzvd29j7,Minoen Récent III,Crete,-1419,-1049,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdqtr4,http://n2t.net/ark:/99152/p0gtzvd428g http://n2t.net/ark:/99152/p0gtzvdx6s3 http://n2t.net/ark:/99152/p0gtzvd8dmw
http://n2t.net/ark:/99152/p0gtzvd8dmw,Minoen Récent III A,Crete,-1419,-1314,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd29j7,http://n2t.net/ark:/99152/p0gtzvd7snt http://n2t.net/ark:/99152/p0gtzvdqmbz
http://n2t.net/ark:/99152/p0gtzvd7snt,Minoen Récent III A 1,Crete,-1419,-1369,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd8dmw,
http://n2t.net/ark:/99152/p0gtzvdqmbz,Minoen Récent III A 2,Crete,-1389,-1314,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd8dmw,
http://n2t.net/ark:/99152/p0gtzvdx6s3,Minoen Récent III B,Crete,-1329,-1189,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd29j7,
http://n2t.net/ark:/99152/p0gtzvd428g,Minoen Récent III C,Crete,-1199,-1049,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd29j7,
http://n2t.net/ark:/99152/p0gtzvd88qr,Chypro-géométrique,Cyprus,-1049,-0749,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,,
http://n2t.net/ark:/99152/p0gtzvdtrxq,Antiquité,Cyprus,-0749,0324,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,,http://n2t.net/ark:/99152/p0gtzvdqtct http://n2t.net/ark:/99152/p0gtzvdqgss
http://n2t.net/ark:/99152/p0gtzvdqtct,Chypro-archaïque,Cyprus,-0749,-0479,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdtrxq,http://n2t.net/ark:/99152/p0gtzvdkjcv http://n2t.net/ark:/99152/p0gtzvdb92t
http://n2t.net/ark:/99152/p0gtzvdb92t,Chypro-archaïque I,Cyprus,-0749,-0599,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdqtct,
http://n2t.net/ark:/99152/p0gtzvdkjcv,Chypro-archaïque II,Cyprus,-0599,-0479,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdqtct,
http://n2t.net/ark:/99152/p0gtzvdqgss,Chypro-Classique,Cyprus,-0479,-0309,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdtrxq,
http://n2t.net/ark:/99152/p0gtzvd6jf2,Paléolithique,Greece,-348050,-9050,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,,http://n2t.net/ark:/99152/p0gtzvdv3zb http://n2t.net/ark:/99152/p0gtzvd3c5p http://n2t.net/ark:/99152/p0gtzvd27pv
http://n2t.net/ark:/99152/p0gtzvd27pv,Paléolithique inférieur,Greece,-348050,-98050,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd6jf2,
http://n2t.net/ark:/99152/p0gtzvd3c5p,Paléolithique moyen,Greece,-98050,-33050,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd6jf2,
http://n2t.net/ark:/99152/p0gtzvdv3zb,Paléolithique supérieur,Greece,-33050,-9050,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd6jf2,
http://n2t.net/ark:/99152/p0gtzvd2xg9,Mésolithique,Greece,-9050,-6799,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,,
http://n2t.net/ark:/99152/p0gtzvdp7c7,Néolithique Ancien,Greece,-6499,-5799,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd9vjw,
http://n2t.net/ark:/99152/p0gtzvdh3rb,Néolithique Moyen,Greece,-5799,-4749,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd9vjw,
http://n2t.net/ark:/99152/p0gtzvd9npj,Néolithique Récent,Greece,-5299,-4499,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd9vjw,http://n2t.net/ark:/99152/p0gtzvd9nmx http://n2t.net/ark:/99152/p0gtzvdz94f
http://n2t.net/ark:/99152/p0gtzvdz94f,Néolithique Récent I,Greece,-5299,-4799,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd9npj,
http://n2t.net/ark:/99152/p0gtzvd9nmx,Néolithique Récent II,Greece,-4799,-4499,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd9npj,
http://n2t.net/ark:/99152/p0gtzvd6ts3,Néolithique Final,Greece,-4499,-2999,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd9vjw,
http://n2t.net/ark:/99152/p0gtzvdf4sf,Bronze Ancien,Greece,-3199,-2099,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd58bt,
http://n2t.net/ark:/99152/p0gtzvd58bt,Âge du Bronze,Greece,-3199,-1049,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,,http://n2t.net/ark:/99152/p0gtzvdf4sf http://n2t.net/ark:/99152/p0gtzvdcfmt http://n2t.net/ark:/99152/p0gtzvdttp6
http://n2t.net/ark:/99152/p0gtzvdfnr2,Helladique,Greece,-3099,-1049,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,,http://n2t.net/ark:/99152/p0gtzvd257h http://n2t.net/ark:/99152/p0gtzvd49z7 http://n2t.net/ark:/99152/p0gtzvdh742
http://n2t.net/ark:/99152/p0gtzvd257h,Helladique Ancien,Greece,-3099,-1999,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdfnr2,http://n2t.net/ark:/99152/p0gtzvdrt4z http://n2t.net/ark:/99152/p0gtzvdt5tf http://n2t.net/ark:/99152/p0gtzvdn34v
http://n2t.net/ark:/99152/p0gtzvdrt4z,Helladique Ancien I,Greece,-3099,-2699,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd257h,
http://n2t.net/ark:/99152/p0gtzvdn34v,Helladique Ancien II,Greece,-2699,-2199,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd257h,
http://n2t.net/ark:/99152/p0gtzvdt5tf,Helladique Ancien III,Greece,-2199,-1999,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd257h,
http://n2t.net/ark:/99152/p0gtzvdcfmt,Bronze Moyen,Greece,-2099,-1549,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvd58bt,
http://n2t.net/ark:/99152/p0gtzvdh742,Helladique Moyen,Greece,-1999,-1599,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdfnr2,http://n2t.net/ark:/99152/p0gtzvdxb7c http://n2t.net/ark:/99152/p0gtzvdtwbq http://n2t.net/ark:/99152/p0gtzvdkd98
http://n2t.net/ark:/99152/p0gtzvdkd98,Helladique Moyen I,Greece,-1999,-1899,http://n2t.net/ark:/99152/p0gtzvd,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,2019,http://n2t.net/ark:/99152/p0gtzvdh742,
